Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1753093681.5853436,2036,1753108081,482102330,ukd_base,-1.7231673002243042,0.5498315691947937,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.586655,2037,1753108081,526295352,ukd_base,-1.7325053215026855,0.5137926340103149,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.6315653,2038,1753108081,566262412,ukd_base,-1.720341444015503,0.5643095374107361,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.701274,2039,1753108081,600323245,ukd_base,-1.708009958267212,0.5842122435569763,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.7028449,2041,1753108081,666159894,ukd_base,-1.6935176849365234,0.5986323952674866,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.7473376,2042,1753108081,696246317,ukd_base,-1.6933910846710205,0.5921602845191956,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.7915282,2043,1753108081,724328258,ukd_base,-1.6811840534210205,0.5900740623474121,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.8112354,2044,1753108081,762100744,ukd_base,-1.6850230693817139,0.5902844071388245,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.8673918,2045,1753108081,780305197,ukd_base,-1.694745659828186,0.5755081176757812,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.8689592,2046,1753108081,826230593,ukd_base,-1.7173197269439697,0.5566738843917847,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.8727345,2047,1753108081,870154674,ukd_base,-1.7007105350494385,0.5600939393043518,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.8745048,2048,1753108081,889052565,ukd_base,-1.7138124704360962,0.5384072065353394,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.8816352,2049,1753108081,899129366,ukd_base,-1.711666464805603,0.5487442016601562,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.9210162,2050,1753108081,920124257,ukd_base,-1.7041767835617065,0.5451039671897888,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.92227,2051,1753108081,936315561,ukd_base,-1.701393723487854,0.534791111946106,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.9315526,2052,1753108081,949127023,ukd_base,-1.6935133934020996,0.5263524055480957,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.941477,2053,1753108081,959124048,ukd_base,-1.7069758176803589,0.5401438474655151,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.9615445,2054,1753108081,979132003,ukd_base,-1.7054336071014404,0.5346575975418091,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.971726,2055,1753108081,989129379,ukd_base,-1.703838586807251,0.5222979784011841,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.9814403,2056,1753108081,999127236,ukd_base,-1.708674669265747,0.493328332901001,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093682.0016127,2057,1753108082,19127747,ukd_base,-1.6975151300430298,0.49037861824035645,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093682.021474,2058,1753108082,39129462,ukd_base,-1.677545428276062,0.5082510709762573,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093682.0314987,2059,1753108082,49129005,ukd_base,-1.6619586944580078,0.5050160884857178,0.0,0.0,0.0,-0.9999998244448214,0.0005925456322921112
1753093682.051481,2060,1753108082,69131257,ukd_base,-1.6227967739105225,0.587577223777771,0.0,0.0,0.0,-0.9999996941688537,0.0007820883576236711
1753093682.0615373,2061,1753108082,79134651,ukd_base,-1.61891508102417,0.5842877626419067,0.0,0.0,0.0,-0.9999997859483282,0.0006542960322698459
1753093682.0816197,2062,1753108082,99127681,ukd_base,-1.6259779930114746,0.5724018216133118,0.0,0.0,0.0,-0.9999999063398227,0.00043280520545668023
1753093682.0914013,2063,1753108082,109127001,ukd_base,-1.6294023990631104,0.5773097276687622,0.0,0.0,0.0,-0.9999999021140575,0.00044246115698558843
1753093682.1014798,2064,1753108082,119124951,ukd_base,-1.6329325437545776,0.5775389075279236,0.0,0.0,0.0,-0.9999995492645213,0.0009494581372304558
1753093682.12199,2065,1753108082,139126981,ukd_base,-1.6411681175231934,0.5517701506614685,0.0,0.0,0.0,-0.9999982446473369,0.0018736868054413669
1753093682.1320355,2066,1753108082,149134394,ukd_base,-1.6303399801254272,0.5727148056030273,0.0,0.0,0.0,-0.9999960272446842,0.0028187754165534995
1753093682.1515024,2067,1753108082,169126534,ukd_base,-1.6098573207855225,0.5958972573280334,0.0,0.0,0.0,-0.9999929489168282,0.0037552785017534655
1753093682.3573718,2068,1753108082,184228996,ukd_base,-1.623380422592163,0.579236626625061,0.0,0.0,0.0,-0.9999926123798991,0.003843850364511562
1753093682.3755052,2077,1753108082,316190069,ukd_base,-1.5084019899368286,0.5426703095436096,0.0,0.0,0.0,0.9999998945904239,0.0004591504558266552
1753093682.4553633,2078,1753108082,334238005,ukd_base,-1.5110552310943604,0.5141573548316956,0.0,0.0,0.0,-0.9999959763430175,0.0028367759473060332
1753093682.467416,2082,1753108082,430118411,ukd_base,-1.442571759223938,0.6268067955970764,0.0,0.0,0.0,-0.9994751090145165,0.032396087115889365
1753093682.5172186,2083,1753108082,460195371,ukd_base,-1.3723605871200562,0.6502169370651245,0.0,0.0,0.0,-0.9987759535068962,0.0494630639608008
1753093682.5411916,2085,1753108082,504266358,ukd_base,-1.2777705192565918,0.6824567317962646,0.0,0.0,0.0,-0.9973529149184093,0.07271288127802554
1753093682.575471,2086,1753108082,534221319,ukd_base,-1.2380353212356567,0.6698111295700073,0.0,0.0,0.0,-0.9967972559116143,0.07997018573865977
1753093682.591406,2088,1753108082,580242530,ukd_base,-1.2027337551116943,0.6416566967964172,0.0,0.0,0.0,-0.9959280749786372,0.09015136975856805
1753093682.6453583,2089,1753108082,608263304,ukd_base,-1.1769435405731201,0.6298141479492188,0.0,0.0,0.0,-0.994780519791796,0.10203782358892222
1753093682.6512346,2090,1753108082,634327929,ukd_base,-1.1547939777374268,0.6420595645904541,0.0,0.0,0.0,-0.9932386930432734,0.11609004540308404
1753093682.7112134,2091,1753108082,666192485,ukd_base,-1.095145583152771,0.6766622066497803,0.0,0.0,0.0,-0.9913922130708217,0.13092547445985642
1753093682.7126305,2092,1753108082,684245532,ukd_base,-1.0798819065093994,0.6686447262763977,0.0,0.0,0.0,-0.9903924330961429,0.13828531543841563
1753093682.7713006,2093,1753108082,714159957,ukd_base,-1.0589197874069214,0.6584888696670532,0.0,0.0,0.0,-0.9885971246674976,0.15058461109673899
1753093682.7726614,2095,1753108082,770132247,ukd_base,-1.0505256652832031,0.6140413880348206,0.0,0.0,0.0,-0.9846457940774272,0.17456420081343327
1753093682.8160665,2096,1753108082,792105593,ukd_base,-1.0308698415756226,0.6254585981369019,0.0,0.0,0.0,-0.9839051595170236,0.17869145775828307
1753093682.871671,2097,1753108082,818312865,ukd_base,-1.0209096670150757,0.6036628484725952,0.0,0.0,0.0,-0.9827152303224849,0.1851236778270829
1753093682.8735936,2098,1753108082,852110126,ukd_base,-0.9891844391822815,0.5911300778388977,0.0,0.0,0.0,-0.9824223985525762,0.18667145154576592
1753093682.9057722,2099,1753108082,880297251,ukd_base,-0.9714009761810303,0.5944473743438721,0.0,0.0,0.0,-0.9821701831751365,0.1879939660779537
1753093682.9070926,2100,1753108082,910107547,ukd_base,-0.9115286469459534,0.6154346466064453,0.0,0.0,0.0,-0.9810740375624399,0.19363298484744834
1753093682.9637234,2101,1753108082,926309851,ukd_base,-0.8979853391647339,0.6141009330749512,0.0,0.0,0.0,-0.980858648116148,0.19472111445799245
1753093682.9675972,2102,1753108082,952134459,ukd_base,-0.8705645203590393,0.6039820909500122,0.0,0.0,0.0,-0.9810357239276011,0.19382700631709632
1753093683.025404,2103,1753108082,970223265,ukd_base,-0.850831151008606,0.6113522052764893,0.0,0.0,0.0,-0.9815924903871643,0.19098738915311825
1753093683.0270474,2104,1753108083,209856,ukd_base,-0.8054068684577942,0.6352362632751465,0.0,0.0,0.0,-0.9832994143496665,0.18199522449669647
1753093683.093546,2105,1753108083,40228211,ukd_base,-0.7175319194793701,0.687261164188385,0.0,0.0,0.0,-0.9871221496264588,0.15996831472775816
1753093683.1014817,2106,1753108083,58326350,ukd_base,-0.6810203194618225,0.7012237310409546,0.0,0.0,0.0,-0.9882302974590657,0.15297345908348495
1753093683.1732762,2107,1753108083,92158685,ukd_base,-0.6641636490821838,0.7066461443901062,0.0,0.0,0.0,-0.9894509825315354,0.14486805433696945
1753093683.1748998,2109,1753108083,150261198,ukd_base,-0.6285500526428223,0.6875458359718323,0.0,0.0,0.0,-0.9896776309835587,0.14331150243707255
1753093683.227709,2110,1753108083,194112464,ukd_base,-0.6420160531997681,0.6379728317260742,0.0,0.0,0.0,-0.9917749315603978,0.12799408239589927
1753093683.2332184,2111,1753108083,220122923,ukd_base,-0.6283864974975586,0.6130508184432983,0.0,0.0,0.0,-0.9926484276791095,0.1210334624233797
1753093683.2797348,2112,1753108083,240297914,ukd_base,-0.6237057447433472,0.6015481948852539,0.0,0.0,0.0,-0.9930970945463459,0.11729518661738098
1753093683.2973366,2113,1753108083,280248862,ukd_base,-0.6146501898765564,0.568454384803772,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.3633308,2114,1753108083,298412334,ukd_base,-0.5749905109405518,0.5972562432289124,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.372992,2115,1753108083,342064213,ukd_base,-0.560539722442627,0.5842126607894897,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.4112148,2116,1753108083,378270880,ukd_base,-0.5542879700660706,0.5544854998588562,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.4126027,2117,1753108083,406302821,ukd_base,-0.5238444209098816,0.5789555311203003,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.4510639,2118,1753108083,434266281,ukd_base,-0.5045271515846252,0.5667412877082825,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.4971874,2119,1753108083,462073113,ukd_base,-0.46756112575531006,0.5811668038368225,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.5013144,2120,1753108083,480257547,ukd_base,-0.43865081667900085,0.5899174213409424,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.5619535,2121,1753108083,510104751,ukd_base,-0.39211803674697876,0.598022997379303,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.5772455,2122,1753108083,534229874,ukd_base,-0.35176870226860046,0.5922096967697144,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.6413007,2123,1753108083,570133876,ukd_base,-0.3088177442550659,0.6240881681442261,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.6426127,2125,1753108083,616301956,ukd_base,-0.3022780418395996,0.6293359398841858,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.7313294,2126,1753108083,662159482,ukd_base,-0.23729056119918823,0.6528440117835999,0.0,0.0,0.0,-0.9999961370275553,0.0027795557139443238
1753093683.7894487,2127,1753108083,720232310,ukd_base,-0.18258525431156158,0.6558289527893066,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.805322,2128,1753108083,766095615,ukd_base,-0.10641013830900192,0.671252429485321,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.8614202,2129,1753108083,786276106,ukd_base,-0.07793177664279938,0.675261914730072,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.8752792,2130,1753108083,820298365,ukd_base,-0.03486181050539017,0.6919045448303223,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.9413548,2131,1753108083,854220940,ukd_base,0.015788283199071884,0.7073871493339539,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.9426997,2133,1753108083,914214474,ukd_base,0.09624365717172623,0.6949946284294128,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.9814415,2134,1753108083,958135295,ukd_base,0.1260564774274826,0.6994903683662415,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093683.9917274,2135,1753108083,986219291,ukd_base,0.17840343713760376,0.6841946244239807,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093684.0455592,2136,1753108084,20248162,ukd_base,0.21915987133979797,0.6895761489868164,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093684.0731573,2137,1753108084,50128698,ukd_base,0.30953291058540344,0.668900191783905,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
